상호,제품군,대분류,질의 내용,답변,답변퀄리티
글로우라잇,악세서리,제품관련,혹시 한자도 가능한가요?,안녕하세요. 글로우라잇입니다 ^^한자도 제작이 가능합니다~!제작 하고자 하시는 한자이미지를 일러스트 파일로 이메일 주시면 확인 후 안내 드리도록 하겠습니다 ^^glow_light@naver.com위 이메일로 메일 주신 후 성함 혹은 보내주신분 이메일 안내 부탁드리겠습니다!감사합니다 :D,긍정
글로우라잇,악세서리,기타,톡톡몬의하기 답변 부탁드립니다. 어제부터 답변이 없으셔서 주문이 어려워요..,안녕하세요. 글로우라잇입니다.^^먼저 늦어진 답변으로 불편드려 대단히 죄송합니다. ㅠㅠ톡톡으로 문의 주셨다면 순차적으로 답변을 드리고 있으니 네이버 톡톡 확인 부탁드리겠습니다 ^^감사합니다. :D,긍정
글로우라잇,악세서리,기타,카카오톡 에서 뭐라고 찾아야지 나오나요? ㅜ 톡톡문의로 하니까 안나오는데요. 제가 잘못 찾은건가요?,안녕하세요. 글로우라잇입니다 ^^네이버톡톡문의는 상품 판매 페이지에서 확인이 가능하시구요!'구매하기'버튼 바로 아래 위치 하고있으니 이점 참고 하시어 문의 부탁드리겠습니다 ^^감사합니다.,긍정
글로우라잇,악세서리,배송,목요일날 결제완료 했는데요. 혹시 언제쯤 보내주시나요?,안녕하세요 글로우라잇입니다 :D네이버 톡톡으로 안내 드렸으니 참고 부탁드리겠습니다! ^^*,긍정
글로우라잇,악세서리,제품관련,전원코드 연장해서 연결 할 수 있는 선은 따로 없을까요,안녕하세요 글로우라잇입니다 :D전선 연장선은 품절 되어서 따로 구매를 해주셔야 합니다 감사합니다! ^^*,긍정
글로우라잇,악세서리,제품관련,"안녕하세요.
24v로 전원이 가능하도록 작업이 가능 할까요?","안녕하세요. 글로우라잇입니다 ^^죄송하게도 저희가 직접 24v로 제작을 해드리기는 어렵구요!240v 환경에서 사용 가능하시나 콘센트의 규격이 달라 별도 전기 시공 후 설치 해주셔야 합니다!또한 자사제품은 60hz주파수이며, 만약 50hz주파수를 사용 하시는거라면 설치환경 확인 하신 후 구매 권장 드립니다. 감사합니다 ^^",긍정
글로우라잇,악세서리,제품관련,오픈a형주문했는데 혹시 선을 검정으로 제작해주실수있을까요?,안녕하세요. 글로우라잇입니다 ^^해당 내용은 네이버톡톡 통해서 문의 주신걸로 확인이 됩니다 ^^답변은 중복될 수 있어 생략 하도록 하겠습니다.감사합니다 :D,긍정
글로우라잇,악세서리,제품관련,b타입 웜 화이트 배터리작동 으로는 없나요??,안녕하세요 글로우라잇입니다 :D문의주신 오픈 조명은 콘센트 타입으로만 제작이 되다보니배터리 작동으로 제작은 어려운 점 참고 부탁 드립니다! ㅠㅠ,긍정
글로우라잇,악세서리,제품관련,아트 가격문의요,"안녕하세요. 글로우라잇입니다 ^^스토어 레터링 관련해서 문의 주셨는데요, '아트'로 제작을 원하시는 걸까요?그러신거라면 글씨 사이즈를 확인 해주시면 예상 견적 금액 안내 드리도록 하겠습니다. 혹시라도 이메일을 보내주셨다면 이메일 보내주신 분 성함 확인 해주시면 안내 드리겠습니다!감사합니다 ^^",긍정
글로우라잇,악세서리,제품관련,연장선추가가 추가금액1000원인가요?,"안녕하세요. 글로우라잇입니다 ^^죄송하게도 가정용 레터링 제품은 전선 연장이 되지 않습니다 ^^;;;추가금액을 결제 하시더라도 연장은 되지 않으세요 ㅠㅠ; 이점 양해 부탁드리구요,연장이 필요하시다면 별도로 usb연장선을 구매해서 이용 해주시면 됩니다^^참고로 저희 가정용 레터링 제품의 전선길이는 약 2m정도 예상 해주시면 됩니다 :D감사합니다!",긍정
글로우라잇,악세서리,기타,"김철용 입니다.
입금.주문했는데요
상품 정상적으로 준비중인가요?",안녕하세요 글로우라잇입니다 :D문의하신내용 네이버 톡톡으로 안내 드렸지만 미확인으로 확인됩니다!더 정확한 안내는 네이버 톡톡으로 드리고있으니 확인 부탁드리겠습니다! ^^*,긍정
글로우라잇,악세서리,제품관련,테이프 말고 벽에 걸수도 있나요?,안녕하세요. 글로우라잇입니다 ^^별모양 부분이 뚤려있기때문에 걸어서도 사용 가능합니다 ^^ 다만 걸어서 사용 하실경우 좌우 높이는 코드선으로 조정 하신 뒤 코드선을 고정해서 사용해주시면 됩니다 ^^이부분 참고 하시어 구매 부탁드리겠습니다 ^^감사합니다!,긍정
글로우라잇,악세서리,제품관련,b타입 네모 안에 오픈 시간 마감시간 글자는 따로 넣는건가요?? 같이 제작이 가능한가요?,"안녕하세요. 글로우라잇입니다 ^^기존에 판매되고있는 오픈조명안에 추가 문구를 넣으실 순 있으나 글씨가 많아진다면 넣기 어려울 수 있습니다. ㅠㅠ; 만약 네모 조명 안에 문구를 넣고자 하시는거라면 오픈조명의 사이즈를 키워 문구를 넣으실 수 있는데요, 이 경우 추가 비용이 발생 되오니 이점 참고 하시어 원하시는 문구, 폰트 사이즈, 폰트종류 확인 해주시면 보다 자세히 안내 드리도록 하겠습니다. 감사합니다 ^^",긍정
글로우라잇,악세서리,제품관련,A타입 명조체와 B타입 필기체 폰트 이름이 뭔지 알 수 있을까요? 궁금합니다:),"말씀하신 그대로 A타입은 명조체, B타입은 필기체 입니다! :)",긍정
글로우라잇,악세서리,제품관련,방수가능한가요?  외벽부착,외부용중 레이어드형을 제외한 기본형은 기본적으로 자체방수제작하여 출고 드리고있습니다 ^^*,긍정
글로우라잇,악세서리,제품관련,"서브문구에
LUNCH 11:00-15:00
DINNER 15:00-01:00
이렇게 가능할까요","안녕하세요! 글로우라잇입니다 :)말씀주신 사항으로 서브문구 넣어 제작 가능합니다.디자인 파일을 따로 전달주시는 것이 아니시고 문구만 전달주시는 경우, 제작방법 주문제작 옵션으로 선택하여 주문주시면 됩니다!주문란에는 20글자 글자 수 제한이 있다보니 20글자 이상 적을 수가 없습니다.이럴 경우 주문 넣어주신 후 네이버 톡톡으로 상세사항 전달주시면 됩니다감사합니다.",긍정
글로우라잇,악세서리,제품관련,"안녕하세요! 제품 주문 전 문의사항 있어서 글남깁니다.

글자옆에 소주병이나 술병모양 넣고싶은데 가능할까요?
가능하다면 주문, 추가금은 어떻게 해야하는지 답변부탁드립니다. 수고하세요!","안녕하세요. 글로우라잇입니다 ^^로고 또는 그림의 경우 사이즈, 복잡도에 따라 별도 견적을 내드립니다.해당 소주병 모양의 경우 동일한 크기의 한글 2글자 견적으로 책정됩니다.문의주신 소주병이나 술병 모양은 한글 글자로 책정이 되는데요, 만약 '안녕하세요(소주병)' 으로 제작 원하시는거라면한글 7개와 사이즈, 색상 선택 후 구매 해주시면 됩니다 ^^감사합니다 :D",긍정
글로우라잇,악세서리,제품관련,"두께에 대한 안내를 못 찾겠네요. 글자 높이와 폰트만 나오는데, 두께는 어떻게 되나요?","안녕하세요 글로우라잇입니다.! ^^두께 정해져 있진 않으며 폰트종류와, 사이즈에 따라 달라지게 됩니다 :D감사합니다 ^-^",긍정
글로우라잇,악세서리,제품관련,혹시 영어 글씨체는 제가 원하는걸로 할수있나요?,"안녕하세요 글로우라잇입니다 ^^*상세페이지에 안내된 영문 5가지 폰트 중 선택하여 제작 가능하시구요 !상세페이지에 안내된 폰트 외 다른 폰트로 제작 원하시는 경우아웃라인 상태로 글자 깨서 일러스트 ai파일로 전달주시거나,상업적으로 사용 가능한 무료 폰트 말씀주실 경우 제작 가능 여부 확인하여 안내드리고 있습니다 ^^감사합니다.",긍정
글로우라잇,악세서리,제품관련,"안녕하세요~
교회에 스터디북카페를 만들어서 조명문구를 
달까 합니다.
Study&Book
Agape Garden
이렇게 두줄로 하려 하는데
주문하려니 글자수가 많은지 입력이 다 안되네요..
이렇게 하면 대략 금액이 어느정도 들까요??","안녕하세요 글로우라잇입니다 ^^*제작 원하시는 글자당 크기가 어떻게 되실까요??글자당 크기, 글자 수량에 따라 가격이 다르게 책정되고 있습니다.해당 제품은 1글자당으로 가격이 책정되어 있는 제품입니다.제작 원하시는 문구 및 컬러 입력해주신 뒤원하시는 옵션을 선택하시면 표기되는 가격은 모두 1글자당 가격입니다.제작 원하시는 글자수에 맞게 제품수량 체크하여 구매주시면 됩니다.제작 원하시는 구성(2줄구성 등)이 있으신 경우 주문주신 후 톡톡문의를 통해 원하시는 구성 전달 주시면 됩니다.주문란에 20글자 글자 수 제한이 있다보니 20글자 이상 주문 원하시는 경우 글자 수에 맞게 수량 체크하여 주문주신 후 상세사항 '네이버톡톡'으로 전달주시면 됩니다.상품문의에서는 이어서 상담 진행이 어려워,더 자세한 상담은 '네이버 톡톡'으로 문의주시면 답변드리도록 하겠습니다.감사합니다.",긍정
글로우라잇,악세서리,제품관련,"안녕하세요~
1.옆간판으로도 제작할수 있나요?
2. 콘크리트 벽에도 붙일 수 있나요? 
3. 전기요금이 많이 나오나요?","안녕하세요 글로우라잇입니다 ^^*1. 옆간판으로 제작되는 제품은 없는점 참고 부탁드립니다.2. 콘크리트 벽면에도 부착은 가능하나, 실리콘으로 튼튼하게 추가 고정하시는걸 추천드립니다 ^^3. 사용하시는 사항에 따라 다른 부분이라서 전기 요금 부분에 대해서는 안내가 어려운점 양해 부탁드립니다.콘크리트 벽면에 설치하신다면 외부에 설치하신다는 말씀이실까요??상품문의에서는 이어서 상담 진행이 어려워,더 자세한 상담은 '네이버 톡톡'으로 문의주시면 답변드리도록 하겠습니다.감사합니다.",긍정
글로우라잇,악세서리,기타,"상품관련 문의 드렸는데 문자도, 통화도 안되네요. 주문은 정상 접수되어 제작되는 건가요?
01037083135 연락부탁드립니다.",안녕하세요 글로우라잇입니다 ^^*순차적으로 주문건 확인 및 답변드리다보니문의 폭주로 인해 답변이 늦어진점 죄송합니다.'네이버톡톡'으로 시안 상담 및 나머지 상담 완료된것으로 확인됩니다 !감사합니다.,긍정
글로우라잇,악세서리,제품관련,"안녕하세요! 
혹시 추가금액 1000원은 무슨 추가금액을 말씀하시는걸까요?!
감사드립니다!","안녕하세요 글로우라잇입니다 ^^*추가금액 1,000원 부분은 금액을 맞추기 위한 부분으로,고객님께서는 주문주시지 않으셔도 되는 옵션입니다.감사합니다.",긍정
글로우라잇,악세서리,제품관련,"구매신청하였는데
외벽이라 상담원해요.
글씨크기도 다르게 하고 싶거든요.
제작 전 연락주세요.",안녕하세요. 글로우라잇입니다 ^^구매건 확인 되었으나 잘못 주문주셔서 주문 취소 후 안내사항은 네이버톡톡으로 전달 드렸습니다 ^^안내드린 내용 확인 하시어 상품은 재구매 부탁드리겠습니다!감사합니다. ^-^!,긍정
글로우라잇,악세서리,제품관련,"안녕하세요
원하는 그림라인대로도 조명제작이 가능할까요?
가능하면 가로세로 70~80cm 사이즈 가능할까요?","안녕하세요 글로우라잇입니다 ^^*제작 원하시는 디자인이 따로 있으신 경우 일러스트 ai파일로 전달주셔야 합니다.일러스트 ai파일로 전달 가능하실까요??_이미지파일로는 제작이 어려우며,glow_light@naver.com 메일 주소로 일러스트(.ai 또는 .eps) 파일 전달 주실 경우 제작 가능여부 확인하여 답변 드리고 있습니다.비용은 사이즈 및 전달주신 디자인 복잡도에 따라 다르며 파일과 제작 원하시는 사이즈 전달 주시면 견적 내어 전달 드리고 있습니다.일러스트(.ai 또는 .eps) 파일 전달주신 후'네이버 톡톡'으로 메일 전달주신분 아이디 또는 제목 전달주시면 확인 후 답변드리도록 하겠습니다.감사합니다.",긍정
