상호,제품군,대분류,질의 내용,답변,답변퀄리티
듀이트리,화장품,제품관련,"이 톤업썬크림만 바를경우 클렌징은 어떻게 해야하나요?
오일, 폼 2차세안?
아님 마일드한 클렌징으로 1차세안만 해도 되나요?","안녕하세요, 듀이트리입니다.해당 상품 무기자차로 이중세안 권장 드리고 있습니다.클렌징 폼 2번으로 세안하셔도 되고, 1차로 오일, 워터, 밀크 등으로 세안 후 2차로 폼 세안해해주시면 됩니다.감사합니다 :)",부정
듀이트리,화장품,제품관련,12월 4일에 구매했는데 또 구매해서 총합 가격이 29900이 넘어도 사은품 주시나요?,"안녕하세요, 듀이트리입니다.구매금액별 사은품은 주문번호 당 1개 증정되어 일부 특별한 케이스를 제외하고는 구매횟수 누적이 되지 않습니다 :)감사합니다.",부정
듀이트리,화장품,제품관련,여드름피부용 스킨케어 추천부탁드립니다.,"안녕하세요, 듀이트리입니다.피부 진정과 흔적 진정까지 해주는 라인으로 추천 드립니다!AC컨트롤 딥그린 EX 카밍 패드에 함유되어 있는 시카민트 성분으로 피부에 열감을 낮춰주면서AC컨트롤 딥그린 카밍 에센스로 잡티와 붉은톤 진정으로 트러블 케어가 가능합니다 :)",부정
듀이트리,화장품,제품관련,PH지수 어케 되나요?,"안녕하세요, 듀이트리입니다.문의주신 상품의 pH는 6.5~7.5 로 확인됩니다.감사합니다.",부정
듀이트리,화장품,제품관련,"약산성 클렌징밀크 맞나요?
할인은 언제까지 하나요","안녕하세요, 듀이트리입니다.문의주신 하이 아미노 올 클렌징 밀크는 약산성으로 할인은 12/10(일) 까지 진행 됩니다.감사합니다 :)",부정
듀이트리,화장품,제품관련,안녕하세요~  바이탈라이징을 선물받아서 써보고 괜찮아서 구매하려고 하는데 아래 질문 보니 군px로만 판매한다고 해서요. 그럼 너리싱 이 제품이랑 어떤 차이점이 있는지 궁금합니다.,"안녕하세요, 듀이트리입니다.군부대 px에서 구매하실 수 있는 제품과는 전성분이 다른 제품으로향과 달팽이점액여과물 함유량, 리무버블 용기 및 메탈프리 펌프 등의 차이가 있습니다.감사합니다 :)",부정
듀이트리,화장품,제품관련,임산부써도되나요?,"안녕하세요, 듀이트리입니다.임산부님이 사용하셔도 되는 성분들이나 가급적 전문의와 상담 권장 드립니다.감사합니다.",부정
듀이트리,화장품,제품관련,개봉후몇개월사용인가요,"안녕하세요, 듀이트리입니다.개봉 후 12개월 이내 사용 권장 드립니다.감사합니다.",부정
듀이트리,화장품,제품관련,"재구매 하려고 왔는데 
궁금한게 단품이 10,900원인데 
1+1이 왜 19,000원 추가돼서 29,000원이죠?
뭔가 잘못된게 아닌가요?","안녕하세요 고객님, 듀이트리 입니다.가격 표기 오류로 불편함을 드려 대단히 죄송합니다.수정 완료 되었습니다. 감사합니다!",부정
듀이트리,화장품,제품관련,"로션이랑 에멀전이랑 같은 건가요? 옵션이랑 상품 설명에 맨위에 로션이라고 되어있는데 사진엔 에멀전이고, 4종세트에도 에멀전으로 되어 있네요. 상품 설명이랑 옵션 내용 좀 맞춰주시지, 헷갈리게",안녕하세요. 듀이트리입니다.혼동을 드려 죄송합니다. 로션과 에멀전은 같은 상품입니다. 현재 상품 설명 및 옵션 수정 되었습니다.감사합니다.,부정
듀이트리,화장품,제품관련,"울트라 너리싱 / 울트라 바이탈라이징 차이점, 특징이 뭔가요?
설명란에 라인별 특징이나 적합한 피부 등 올려주시면 좋을 것 같네요.","안녕하세요, 듀이트리입니다.먼저 울트라 바이탈라이징 스네일 라인과 너리싱 라인 모두 달팽이점액여과물의 주름개선 기능성 화장품입니다.다만 울트라 바이탈라이징 스네일 라인은 군부대 마트에서 구매 가능한 점 참고 부탁드립니다.1. 울트라 바이탈라이징 스네일- 모든 피부타입 사용 가능- PX에서 구매 가능2. 울트라 너리싱 스네일- 모든 피부타입 사용 가능- 온라인몰 구매 가능- 친환경 용기 및 리무버블- 유의성분 배제, 알러지 성분 최소화",부정
듀이트리,화장품,제품관련,전성분이 상세정보에 없는거 맞나요?전성분을 알수있을까요?,"안녕하세요 고객님, 듀이트리 입니다.전성분은 상품페이지 하단 '상품정보상세 고시' 에서 확인 할 수 있습니다 :)정제수, 마카다미아씨오일, 다이프로필렌글라이콜, 글리세린, 1,2-헥산다이올, 베타인, C14-22알코올, 폴리솔베이트80, 글리세릴스테아레이트, 세테아릴 올리베이트, 데실글루코사이드, 솔비탄올리베이트, 아라키딜알코올, C12-20알킬글루코사이드, 베헤닐 알코올, 아라키딜글루코사이드, 에틸헥실글리세린, 잔탄검, 토코페롤, 아크릴레이트/C10-30알킬아크 릴레이트크로스폴리머, 알지닌, 글루코오스, 글리세 릴글루코사이드, 부틸렌글라이콜, 소듐라우로일귀 리아미노산, 소듐코코일애플아미노산, 옥틸도데칸 올, 하이드로제네이티드레시틴, 우유단백질추출물, 헥실렌글라이콜, 세라마이드엔피, 자작나무수액, 하 이알루로닉애씨드, 코코넛야자열매추출물, 테트라 소듐글루타메이트다이아세테이트, 카프릴릴글라이 콜, 다이소듐이디티에이, 라벤더오일감사합니다!",부정
듀이트리,화장품,제품관련,해당제품 60매 두통오는건가요?,"안녕하세요, 듀이트리입니다.네! 맞습니다. 현재 블랙프라이데이 프로모션으로ㅗ 1+1 진행되고 있습니다.감사합니다.",부정
듀이트리,화장품,제품관련,건성피부때문에 본크림 발으면 도움될까요?,"안녕하세요, 듀이트리입니다.고객님들 피부 타입에 따라 차이가 있을 수 있으나, 달팽이점액여과물이 보습과 쫀쫀함을 잡아주어 건성분들이 사용하시기에 좋습니다 :)감사합니다.",부정
듀이트리,화장품,제품관련,"이 선크림은 혼합자차라서 그런가 논나노라는 안내가 없네요.

보통 혼합자차는 무기자차와 달리 논나노 테스트를 안한다고 들었는데,
그래서 그런지 이 제품은 안내문에 논나노라는 설명이 없어서요.
분명 전성분에 티타늄디옥사이드가 들어가 있는데, 논나노가 아닌건가요?","안녕하세요, 듀이트리입니다.문의주신 어반쉐이드 모이스처 리페어 선 제품은 혼합 자외선차단제라 별도 표기가 되어있지 않지만 논나노화 사용하고 있습니다.감사합니다.",부정
듀이트리,화장품,제품관련,자외선차단성분 함량이 몇 % 들어가있나요?,"안녕하세요, 듀이트리입니다.문의주신 안티폴루션 선의 징크옥사이드와 티타늄옥사이드 함량은 안내가 어려운점 양해 부탁드립니다.다만 전성분에서 상대적으로 앞쪽에 있을 수록 함량이 높음을 참고 부탁드리겠습니다.감사합니다!",부정
듀이트리,화장품,제품관련,"안녕하세요
재입고 날짜 좀 알 수 있을까요??","안녕하세요. 듀이트리입니다.고객님, 문의 주신 상품 금일 입고 되어 구매 가능합니다.감사합니다.",부정
듀이트리,화장품,제품관련,화장품냉장고에 보관해도되나여? 그리고 팩다한다음에  세안없이  다른 화장품 발라도되나여?,"안녕하세요, 듀이트리입니다.직사광선을 피하여 서늘한 실온에 보관 권장드립니다.마스크팩 사용 후 세안 없이 다른 기초 화장품 발라주시면 되는 제품 입니다 :)감사합니다.",부정
듀이트리,화장품,제품관련,향이 있나요?,"안녕하세요, 듀이트리입니다.문의주신 하이 아미노 올 클렌저는 로즈마리 향이 납니다 :)이용에 참고 부탁드리겠습니다.",부정
듀이트리,화장품,배송,빠른배송 부탁해요,"안녕하세요, 듀이트리입니다.고객님께서 주문하신 상품 금일 출고 예정입니다.제품 구매해주셔서 감사합니다 :)",부정
듀이트리,화장품,제품관련,"크림의 경우 눈에 들어가면 썬크림처럼 따갑고 눈물이 나오는데.  원래 성분이 그런건지 ??  아님 문제가 있는건지요 ? 저만 이럴것 같진 않은데,,","안녕하세요, 듀이트리입니다.고객님 사용하시는데 피부에 붉은기가 보이거나 가려움이 있을 경우 사용을 멈춰주시고 크림류가 눈에 들어가게 되면 따가울 수 있으니 너무 가까운 눈가는 피해 사용을 권장 드립니다.감사합니다 :)",부정
듀이트리,화장품,제품관련,안티폴루션1+1+아쿠아토너구매쌨는데. 아꾸아토너는 보내지 않는거죠.오늘상점에 들어가보니 옵션에서 사라진건 뭐죠.,"안녕하세요, 듀이트리입니다.고객님 죄송하게도 아쿠아 딥 부스팅 토너 증정 프로모션은 종료되었습니다.옵션 시 부스팅토너가 빠진 상품명 확인 가능하십니다ㅜ다른 더 좋은 프로모션으로 찾아뵙겠습니다. 감사합니다!",부정
듀이트리,화장품,제품관련,ex튜브형말고 통으로되어있는  그냥 멀티크림하고 다른종류인가요?,"안녕하세요, 듀이트리입니다.고객님께서 말씀하시는 상품은 아쿠아 콜라겐 펩타이드 멀티 크림 50ml 제품으로 px 군부대에서 구매 가능하시며온라인에서 판매되고 있는 ex 멀티크림 80ml 하고는 전성분이 다른 상품임을 안내드립니다.감사합니다 :)",부정
듀이트리,화장품,제품관련,이거뚜껑 안열리나요???,"안녕하세요, 듀이트리입니다.펌핑기는 돌리시면 분리가 가능합니다 :)상품 페이지 내 분리배출 가이드 참고해주시면 감사하겠습니다!",부정
듀이트리,화장품,제품관련,어반판테놀 선크림에 일본산 원료 성분이 있나요?,"안녕하세요, ,듀이트리입니다.고객님께서 문의주신 어반쉐이드 더마 판테놀5 톤업 선크림에는 일본산 원료 포함으로 확인됩니다.듀이트리는 국내에 화장품을 관리감독하는 기관인 '대한화장품협회'에서 고시한 일본 화장품 및 원료 수입 관련 가이드라인을 준수하고 있습니다.감사합니다.",부정
듀이트리,화장품,제품관련,이 선쿠션이랑 커버앤핏 선크림이랑 제형자체는 동일한가요?,"안녕하세요, 듀이트리입니다.문의주신 어반쉐이드 커버 앤 핏 선크림과 선쿠션은 전성분과 제형이 같이 않음을 참고 부탁드리겠습니다.아무래도 발림성 부분에서는 크림이 부드럽게 발립니다 :)감사합니다.",부정
듀이트리,화장품,제품관련,지금 구매해도 클렌징폼 50ml 같이 오는 것 맞나요??!,"안녕하세요, 듀이트리입니다.문의주신 상품 현재는 단품으로만 판매되고 있어 별도의 증정이 없는 점 참고 부탁드리겠습니다.감사합니다!",부정
듀이트리,화장품,제품관련,이 제품 사용하면 클렌징 폼은 사용하지 않아도 되는 건가요?,"안녕하세요, 듀이트리입니다.사용하시는 메이크업과 선케어 종류에 따라 차이가 있을 수 있습니다만가벼운 베이스 메이크업 제품까지 지워지는 제품 입니다 :)감사합니다.",부정
듀이트리,화장품,제품관련,썬크림 지워지나요?,"안녕하세요, 듀이트리입니다.고객님께서 문의주신 상품 1차 세안보다는 2차 세안용으로 추천드립니다 :)감사합니다.",부정
듀이트리,화장품,제품관련,"알림받기 쿠폰이나 첫구매시 받는 쿠폰이 안보이는데, 어디서 다운받나요?","안녕하세요, 듀이트리입니다.로그인 시 상품금액 부분쪽의 혜택받기에서 다운 가능하십니다.ID당 1번 다운 받을 수 있어 이전에 다운 받으신 이력이 있다면 버튼 비활성화 될 수 있음을 참고 부탁드리겠습니다.감사합니다.",부정
듀이트리,화장품,제품관련,리필 만들어주세요..,"안녕하세요, 듀이트리입니다.고객님께서 남겨주신 소중한 의견은 담당부서에 전달 하도록 하겠습니다 :)감사합니다.",부정
듀이트리,화장품,제품관련,여행용 작은 상품 팔아주세요 예전에 사은품으로 넣어주셨던 거요 제발요..,"안녕하세요, 듀이트리입니다.소용량 상품은 증정용으로 별도의 판매계획은 없지만 고객님께서 남겨주신 소중한 의견 담당부서에 전달 하도록 하겠습니다 :)감사합니다!",부정
듀이트리,화장품,제품관련,"안녕하세요 듀이트리 차단제가 차단이 잘되서 구입하려고 하는데~원래 유통기한이 2년이면, 유통기한이 너무 짧네요...집에 쓰고 있는 게 두개있으니, 두달후에 쓰면, 유통기한이 너무 짧아 싸지만,유통기한이 짧으면 안되겠네요","안녕하세요, 듀이트리입니다.기획세트 제품 말고 단품으로는 소비기한 26년 1월이 출고됩니다.아래 링크 참고 부탁드리겠습니다 :)https://brand.naver.com/dewytree/products/4572007518",부정
